Order ID,Date,Day,Season,Customer Name,City,Region,State,Category,Sub Category,Sales,Discount,Profit,Average Temp,Holiday,Year,Month,Profit Margin
OD9224,2016-12-25,25,Winter,Hussain,23,1,0,6,5,2189,0.3,241,28.3,Yes,2016,12,0.11009593421653723
OD9225,2017-01-15,15,Winter,Aditi,13,1,0,4,17,1032,0.1,279,28.3,No,2017,1,0.2703488372093023
OD9226,2016-04-04,4,Winter,Amy,1,1,0,4,11,762,0.3,53,28.3,No,2016,4,0.06955380577427822
OD9227,2015-09-08,8,Monsoon,Arutra,20,1,0,4,12,974,0.2,97,31.2,No,2015,9,0.09958932238193019
OD9228,2016-08-11,11,Monsoon,Amy,12,1,0,5,22,560,0.1,129,28.3,No,2016,8,0.23035714285714284
OD9229,2016-06-13,13,Summer,Surya,23,1,0,3,0,2047,0.4,635,28.3,No,2016,6,0.3102100635075721
OD9230,2016-06-13,13,Summer,Haseena,14,1,0,4,11,1006,0.3,201,28.3,No,2016,6,0.19980119284294234
OD9231,2016-12-13,13,Winter,Sundar,5,1,0,2,9,1083,0.1,292,26.0,Yes,2016,12,0.2696214219759926
OD9232,2018-06-21,21,Summer,Hafiz,4,1,0,2,10,2277,0.2,638,28.3,No,2018,6,0.28019323671497587
OD9233,2017-01-15,15,Winter,Ramesh,3,1,0,1,13,561,0.3,191,28.3,No,2017,1,0.3404634581105169
OD9234,2015-03-02,2,Winter,Shree,3,1,0,5,8,1733,0.3,676,28.3,No,2015,3,0.39007501442585113
OD9235,2018-07-03,3,Monsoon,Suresh,7,1,0,2,15,2405,0.2,722,28.3,No,2018,7,0.3002079002079002
OD9236,2018-02-17,17,Winter,Vince,20,1,0,0,2,1364,0.3,191,28.3,No,2018,2,0.14002932551319647
OD9237,2015-11-14,14,Post-Monsoon,Sharon,13,1,0,2,15,2272,0.3,227,28.3,No,2015,11,0.09991197183098592
OD9238,2018-09-15,15,Monsoon,Ravi,3,1,0,0,2,1214,0.3,498,30.3,No,2018,9,0.4102141680395387
OD9239,2015-11-11,11,Post-Monsoon,Ganesh,4,1,0,4,11,683,0.3,130,26.3,No,2015,11,0.1903367496339678
OD9240,2016-07-23,23,Monsoon,Anu,19,1,0,2,10,584,0.2,210,29.2,No,2016,7,0.3595890410958904
OD9241,2015-08-26,26,Monsoon,Vince,19,1,0,0,2,1590,0.1,557,28.3,No,2015,8,0.350314465408805
OD9242,2015-09-21,21,Monsoon,Suresh,3,1,0,4,19,2391,0.2,765,30.2,No,2015,9,0.3199498117942284
OD9243,2016-07-04,4,Monsoon,James,9,1,0,1,21,949,0.4,427,28.3,No,2016,7,0.4499473129610116
OD9244,2016-04-10,10,Winter,Krithika,19,1,0,4,11,1089,0.3,142,28.3,No,2016,4,0.13039485766758493
OD9245,2018-07-31,31,Monsoon,Verma,21,1,0,6,16,2344,0.3,117,28.3,No,2018,7,0.04991467576791809
OD9246,2015-04-13,13,Winter,Vidya,2,1,0,2,10,1716,0.3,189,28.3,No,2015,4,0.11013986013986014
OD9247,2016-09-11,11,Monsoon,Sudeep,8,1,0,1,13,1265,0.3,354,28.3,No,2016,9,0.2798418972332016
OD9248,2017-11-13,13,Post-Monsoon,Vince,6,1,0,5,8,1622,0.3,308,24.3,No,2017,11,0.18988902589395806
OD9249,2018-12-01,1,Winter,Shah,16,1,0,5,8,1213,0.2,243,26.4,No,2018,12,0.20032976092333057
OD9250,2015-05-21,21,Summer,Kumar,6,1,0,1,21,1377,0.4,165,28.3,No,2015,5,0.11982570806100218
OD9251,2016-12-13,13,Winter,Komal,13,1,0,0,2,1268,0.1,520,26.0,Yes,2016,12,0.41009463722397477
OD9252,2018-10-06,6,Post-Monsoon,Roshan,11,1,0,3,7,1268,0.2,266,28.3,No,2018,10,0.20977917981072555
OD9253,2015-12-31,31,Winter,Hussain,15,1,0,0,3,1402,0.1,547,28.3,No,2015,12,0.39015691868758917
OD9254,2018-11-30,30,Post-Monsoon,Veena,16,1,0,6,6,2087,0.2,668,27.0,No,2018,11,0.32007666506947774
OD9255,2018-10-06,6,Post-Monsoon,Roshan,19,1,0,1,13,2198,0.3,220,28.3,No,2018,10,0.10009099181073704
OD9256,2016-11-09,9,Post-Monsoon,Yadav,3,1,0,0,1,2288,0.3,938,28.8,No,2016,11,0.40996503496503495
OD9257,2017-10-04,4,Post-Monsoon,Muneer,4,1,0,6,16,1694,0.3,339,28.3,No,2017,10,0.2001180637544274
OD9258,2018-12-14,14,Winter,Anu,14,1,0,5,14,1593,0.2,653,28.3,No,2018,12,0.40991839296924043
OD9259,2017-08-29,29,Monsoon,Hussain,12,1,0,2,15,762,0.2,297,30.9,No,2017,8,0.38976377952755903
OD9260,2016-09-11,11,Monsoon,Kumar,17,1,0,0,2,2154,0.1,603,28.3,No,2016,9,0.2799442896935933
OD9261,2016-08-22,22,Monsoon,Amy,8,1,0,2,9,1309,0.2,327,28.3,No,2016,8,0.24980901451489687
OD9262,2016-09-11,11,Monsoon,Surya,15,1,0,6,5,1540,0.3,416,28.3,No,2016,9,0.2701298701298701
OD9263,2016-07-16,16,Monsoon,Veronica,8,1,0,0,1,2226,0.3,868,28.3,No,2016,7,0.389937106918239
OD9264,2017-09-08,8,Monsoon,Mathew,17,1,0,1,13,2354,0.1,165,30.0,No,2017,9,0.07009345794392523
OD9265,2015-11-11,11,Post-Monsoon,Mathew,7,1,0,6,16,1201,0.1,372,26.3,No,2015,11,0.3097418817651957
OD9266,2018-08-11,11,Monsoon,Ram,19,1,0,5,14,546,0.2,44,28.3,No,2018,8,0.08058608058608059
OD9267,2015-12-31,31,Winter,Yusuf,7,1,0,2,15,786,0.3,346,28.3,No,2015,12,0.4402035623409669
OD9268,2018-04-08,8,Winter,Ram,12,1,0,5,8,1740,0.2,191,30.0,No,2018,4,0.10977011494252874
OD9269,2018-11-30,30,Post-Monsoon,Amy,9,1,0,5,14,716,0.3,208,27.0,No,2018,11,0.2905027932960894
OD9270,2015-12-22,22,Winter,Verma,14,1,0,0,2,860,0.2,378,28.3,No,2015,12,0.43953488372093025
OD9271,2016-04-10,10,Winter,Veena,2,1,0,2,9,667,0.3,267,28.3,No,2016,4,0.4002998500749625
OD9272,2018-04-08,8,Winter,Akash,9,1,0,4,17,1725,0.1,362,30.0,No,2018,4,0.2098550724637681
OD9273,2016-11-16,16,Post-Monsoon,Ridhesh,15,1,0,1,13,2111,0.2,338,28.4,No,2016,11,0.16011369019422075
OD9274,2017-05-09,9,Summer,Alan,17,1,0,2,10,1246,0.2,324,28.3,Yes,2017,5,0.26003210272873195
OD9275,2018-07-31,31,Monsoon,Vidya,2,1,0,3,18,1095,0.2,361,28.3,No,2018,7,0.32968036529680367
OD9276,2016-09-01,1,Monsoon,Aditi,3,1,0,3,0,2319,0.3,371,28.3,No,2016,9,0.15998275118585598
OD9277,2018-06-21,21,Summer,Alan,6,1,0,5,22,1608,0.2,466,28.3,No,2018,6,0.2898009950248756
OD9278,2016-12-27,27,Winter,Hussain,13,1,0,6,6,727,0.3,196,28.3,No,2016,12,0.2696011004126547
OD9279,2018-08-21,21,Monsoon,Ram,9,1,0,3,18,2447,0.2,196,28.3,No,2018,8,0.08009807928075194
OD9280,2015-11-11,11,Post-Monsoon,Aditi,22,1,0,5,22,2045,0.3,123,26.3,No,2015,11,0.060146699266503664
OD9281,2015-03-02,2,Winter,Ridhesh,20,1,0,6,5,1823,0.2,456,28.3,No,2015,3,0.2501371365880417
OD9282,2018-07-17,17,Monsoon,Muneer,13,1,0,4,19,2160,0.3,454,28.3,No,2018,7,0.2101851851851852
OD9283,2018-04-10,10,Winter,Kumar,16,1,0,4,11,1016,0.2,366,26.3,No,2018,4,0.36023622047244097
OD9284,2018-09-22,22,Monsoon,Aditi,4,1,0,0,2,501,0.2,140,28.3,No,2018,9,0.27944111776447106
OD9285,2018-02-17,17,Winter,Verma,7,1,0,6,16,1383,0.4,401,28.3,No,2018,2,0.28994938539407084
OD9286,2017-12-02,2,Winter,Krithika,23,1,0,0,3,632,0.3,221,28.3,Yes,2017,12,0.34968354430379744
OD9287,2015-05-21,21,Summer,Ravi,0,1,0,3,18,2352,0.1,729,28.3,No,2015,5,0.30994897959183676
OD9288,2016-02-23,23,Winter,James,11,1,0,5,22,1584,0.2,190,28.3,No,2016,2,0.11994949494949494
OD9289,2018-08-06,6,Monsoon,Vince,6,1,0,1,13,910,0.2,64,28.3,No,2018,8,0.07032967032967033
OD9290,2017-11-19,19,Post-Monsoon,Verma,14,1,0,6,5,1374,0.2,220,28.3,No,2017,11,0.16011644832605532
OD9291,2018-12-14,14,Winter,Veronica,11,1,0,0,1,2299,0.3,851,28.3,No,2018,12,0.37016093953893
OD9292,2016-09-11,11,Monsoon,Komal,3,1,0,1,21,2431,0.3,608,28.3,No,2016,9,0.25010283833813246
OD9293,2016-09-01,1,Monsoon,Amy,19,1,0,0,1,1697,0.4,696,28.3,No,2016,9,0.41013553329404834
OD9294,2018-11-26,26,Post-Monsoon,Sabeela,19,1,0,5,22,2219,0.2,821,28.3,No,2018,11,0.36998648039657506
OD9295,2015-05-21,21,Summer,Shah,4,1,0,2,4,1220,0.2,146,28.3,No,2015,5,0.11967213114754098
OD9296,2018-03-19,19,Winter,Yadav,19,1,0,6,6,2037,0.3,489,28.3,No,2018,3,0.24005891016200295
OD9297,2018-08-06,6,Monsoon,Malik,17,1,0,2,15,1536,0.2,323,28.3,No,2018,8,0.21028645833333334
OD9298,2018-06-21,21,Summer,Hussain,19,1,0,0,2,1513,0.2,303,28.3,No,2018,6,0.2002643754130866
OD9299,2016-07-16,16,Monsoon,Sharon,11,1,0,2,9,1264,0.2,202,28.3,No,2016,7,0.15981012658227847
OD9300,2017-04-08,8,Winter,Hafiz,13,1,0,2,15,2022,0.3,324,31.4,No,2017,4,0.16023738872403562
OD9301,2018-10-21,21,Post-Monsoon,Krithika,11,1,0,6,16,1577,0.1,300,27.9,No,2018,10,0.19023462270133165
OD9302,2017-11-10,10,Post-Monsoon,Sharon,12,1,0,6,5,636,0.2,286,30.6,No,2017,11,0.449685534591195
OD9303,2018-03-11,11,Winter,Surya,12,1,0,3,7,603,0.2,66,28.4,No,2018,3,0.10945273631840796
OD9304,2018-10-21,21,Post-Monsoon,Sundar,6,1,0,5,14,606,0.3,158,27.9,No,2018,10,0.2607260726072607
OD9305,2018-03-10,10,Winter,Mathew,23,1,0,1,13,2225,0.1,512,29.2,No,2018,3,0.2301123595505618
OD9306,2016-02-23,23,Winter,Ravi,1,1,0,5,14,2462,0.3,1009,28.3,No,2016,2,0.4098294069861901
OD9307,2017-05-06,6,Summer,Veena,23,1,0,3,7,583,0.1,216,28.3,No,2017,5,0.3704974271012007
OD9308,2015-08-01,1,Monsoon,Suresh,21,1,0,2,15,2337,0.2,538,28.3,No,2015,8,0.23020967051775781
OD9309,2017-07-07,7,Monsoon,Alan,20,1,0,1,13,1266,0.2,203,30.4,No,2017,7,0.160347551342812
OD9310,2015-06-04,4,Summer,Rumaiza,8,1,0,4,11,1990,0.3,836,28.3,No,2015,6,0.4201005025125628
OD9311,2017-05-06,6,Summer,Komal,23,1,0,3,7,1018,0.2,407,28.3,No,2017,5,0.39980353634577603
OD9312,2018-11-11,11,Post-Monsoon,Harish,22,1,0,3,0,1689,0.2,693,28.3,No,2018,11,0.4103019538188277
OD9313,2017-11-10,10,Post-Monsoon,Hussain,9,1,0,2,9,1339,0.3,188,30.6,No,2017,11,0.140403286034354
OD9314,2016-08-21,21,Monsoon,Sabeela,19,1,0,4,17,1180,0.2,378,28.3,No,2016,8,0.32033898305084746
OD9315,2016-12-03,3,Winter,Peer,6,1,0,4,12,734,0.1,51,28.3,No,2016,12,0.06948228882833787
OD9316,2017-12-23,23,Winter,Arutra,11,1,0,4,11,1093,0.3,426,26.2,No,2017,12,0.3897529734675206
OD9317,2018-06-02,2,Summer,Rumaiza,12,1,0,2,4,1379,0.2,455,28.3,No,2018,6,0.3299492385786802
OD9318,2018-06-22,22,Summer,Veronica,16,1,0,2,15,2022,0.2,364,28.3,No,2018,6,0.18001978239366964
OD9319,2016-06-25,25,Summer,Veena,15,1,0,4,17,1216,0.2,511,28.2,No,2016,6,0.42023026315789475
OD9320,2016-08-21,21,Monsoon,Sheeba,17,1,0,3,18,2373,0.1,309,28.3,No,2016,8,0.1302149178255373
OD9321,2018-05-12,12,Summer,Haseena,21,1,0,2,4,666,0.3,266,26.2,No,2018,5,0.3993993993993994
OD9322,2017-05-24,24,Summer,Ram,16,1,0,0,1,729,0.3,292,28.3,No,2017,5,0.40054869684499317
OD9323,2016-06-07,7,Summer,Jonas,5,1,0,5,8,2231,0.1,803,28.3,No,2016,6,0.3599282832810399
OD9324,2016-04-04,4,Winter,Roshan,3,1,0,2,15,933,0.3,345,28.3,No,2016,4,0.36977491961414793
OD9325,2018-07-23,23,Monsoon,Adavan,7,1,0,2,10,860,0.2,378,33.1,No,2018,7,0.43953488372093025
OD9326,2015-03-03,3,Winter,Jonas,6,1,0,2,15,2079,0.1,457,28.3,No,2015,3,0.21981721981721983
OD9327,2017-11-19,19,Post-Monsoon,Kumar,9,1,0,2,15,773,0.3,294,28.3,No,2017,11,0.38033635187580855
OD9328,2017-11-24,24,Post-Monsoon,Vidya,4,1,0,3,20,2305,0.1,761,28.3,Yes,2017,11,0.3301518438177874
OD9329,2017-06-05,5,Summer,Ramesh,5,1,0,4,12,2035,0.3,834,28.3,No,2017,6,0.4098280098280098
OD9330,2017-11-10,10,Post-Monsoon,Muneer,4,1,0,4,17,979,0.2,333,30.6,No,2017,11,0.34014300306435136
OD9331,2018-10-20,20,Post-Monsoon,Shree,14,1,0,4,11,1313,0.1,407,28.4,No,2018,10,0.30997715156131
OD9332,2017-11-10,10,Post-Monsoon,Vidya,9,1,0,5,8,1987,0.1,874,30.6,No,2017,11,0.439859084046301
OD9333,2018-11-26,26,Post-Monsoon,Vince,15,1,0,6,6,1754,0.3,719,28.3,No,2018,11,0.40992018244013684
OD9334,2016-04-04,4,Winter,Malik,0,1,0,5,14,1614,0.3,145,28.3,No,2016,4,0.08983890954151177
OD9335,2015-09-23,23,Monsoon,Haseena,20,1,0,1,21,2104,0.3,589,28.3,No,2015,9,0.2799429657794677
OD9336,2015-11-04,4,Post-Monsoon,Krithika,14,1,0,6,6,1641,0.1,82,28.3,No,2015,11,0.049969530773918344
OD9337,2018-12-16,16,Winter,Yadav,1,1,0,2,4,945,0.3,180,28.3,No,2018,12,0.19047619047619047
OD9338,2017-11-10,10,Post-Monsoon,Haseena,0,1,0,2,15,1884,0.3,697,30.6,No,2017,11,0.36995753715498936
OD9339,2015-09-26,26,Monsoon,Arutra,4,1,0,5,8,1285,0.3,398,28.3,No,2015,9,0.309727626459144
OD9340,2016-10-04,4,Post-Monsoon,Hafiz,1,1,0,2,9,2108,0.3,401,28.3,No,2016,10,0.19022770398481972
OD9341,2017-07-18,18,Monsoon,Vince,19,1,0,2,10,1492,0.2,164,28.3,No,2017,7,0.10991957104557641
OD9342,2018-09-16,16,Monsoon,Vince,5,1,0,0,3,2436,0.3,585,28.8,No,2018,9,0.24014778325123154
OD9343,2017-06-05,5,Summer,Sharon,18,1,0,1,21,1483,0.3,163,28.3,No,2017,6,0.10991233985165205
OD9344,2016-04-05,5,Winter,Muneer,16,1,0,0,3,2310,0.1,277,28.3,No,2016,4,0.11991341991341992
OD9345,2015-03-03,3,Winter,Anu,14,1,0,2,15,2472,0.3,915,28.3,No,2015,3,0.37014563106796117
OD9346,2018-12-01,1,Winter,Roshan,22,1,0,1,13,1994,0.3,459,26.4,No,2018,12,0.23019057171514543
OD9347,2017-09-22,22,Monsoon,Ravi,23,1,0,5,14,1151,0.2,299,30.2,No,2017,9,0.25977410947002605
OD9348,2017-04-19,19,Winter,Alan,11,1,0,1,21,912,0.3,365,28.3,No,2017,4,0.40021929824561403
OD9349,2016-06-07,7,Summer,Veena,14,1,0,6,5,527,0.2,179,28.3,No,2016,6,0.3396584440227704
OD9350,2017-09-11,11,Monsoon,Shah,13,1,0,1,21,1101,0.3,264,27.7,No,2017,9,0.23978201634877383
OD9351,2015-09-26,26,Monsoon,Ramesh,22,1,0,3,7,1898,0.2,285,28.3,No,2015,9,0.15015806111696522
OD9352,2017-06-07,7,Summer,Arutra,9,1,0,1,13,1261,0.2,76,28.3,No,2017,6,0.06026962727993656
OD9353,2016-06-25,25,Summer,Verma,17,1,0,1,13,706,0.3,35,28.2,No,2016,6,0.049575070821529746
OD9354,2016-08-21,21,Monsoon,Vidya,9,1,0,2,15,2259,0.2,136,28.3,No,2016,8,0.06020362992474546
OD9355,2016-04-05,5,Winter,Yadav,23,1,0,3,0,1724,0.3,379,28.3,No,2016,4,0.21983758700696054
OD9356,2017-11-13,13,Post-Monsoon,Veena,20,1,0,3,18,868,0.2,156,24.3,No,2017,11,0.17972350230414746
OD9357,2018-07-21,21,Monsoon,Jackson,14,1,0,2,4,752,0.2,98,28.3,No,2018,7,0.13031914893617022
OD9358,2017-07-18,18,Monsoon,Veena,0,1,0,1,21,2100,0.1,588,28.3,No,2017,7,0.28
OD9359,2017-11-22,22,Post-Monsoon,Haseena,19,1,0,0,3,1100,0.3,220,28.7,No,2017,11,0.2
OD9360,2016-06-26,26,Summer,Roshan,9,1,0,5,14,1284,0.3,77,28.1,No,2016,6,0.05996884735202492
OD9361,2015-09-23,23,Monsoon,Anu,12,1,0,3,18,806,0.2,355,28.3,No,2015,9,0.44044665012406947
OD9362,2017-07-18,18,Monsoon,Hafiz,12,1,0,0,1,521,0.1,162,28.3,No,2017,7,0.31094049904030713
OD9363,2015-12-22,22,Winter,Amy,17,1,0,0,3,2170,0.3,174,28.3,No,2015,12,0.08018433179723503
OD9364,2017-03-06,6,Winter,Ravi,9,1,0,3,0,1623,0.2,406,28.3,No,2017,3,0.2501540357362908
OD9365,2018-03-11,11,Winter,Hafiz,15,1,0,3,18,1023,0.3,338,28.4,No,2018,3,0.3304007820136852
OD9366,2018-12-26,26,Winter,Surya,15,1,0,3,18,1579,0.3,521,28.3,No,2018,12,0.3299556681443952
OD9367,2016-08-21,21,Monsoon,Amy,6,1,0,6,6,665,0.2,67,28.3,No,2016,8,0.10075187969924812
OD9368,2015-11-24,24,Post-Monsoon,Veena,1,1,0,2,10,1565,0.2,563,26.9,No,2015,11,0.3597444089456869
OD9369,2018-07-21,21,Monsoon,Sabeela,23,1,0,3,0,516,0.3,145,28.3,No,2018,7,0.2810077519379845
OD9370,2017-09-11,11,Monsoon,Veronica,3,1,0,2,4,1266,0.2,177,27.7,No,2017,9,0.13981042654028436
OD9371,2018-06-22,22,Summer,Verma,12,1,0,0,2,860,0.1,138,28.3,No,2018,6,0.16046511627906976
OD9372,2018-10-21,21,Post-Monsoon,Amrish,5,1,0,0,1,1642,0.2,624,27.9,No,2018,10,0.3800243605359318
OD9373,2016-06-07,7,Summer,Ram,15,1,0,1,13,1614,0.1,323,28.3,No,2016,6,0.20012391573729862
OD9374,2016-07-25,25,Monsoon,Hafiz,7,1,0,4,11,664,0.2,80,28.3,No,2016,7,0.12048192771084337
OD9375,2016-04-05,5,Winter,Shah,7,1,0,1,13,522,0.2,219,28.3,No,2016,4,0.41954022988505746
OD9376,2017-07-07,7,Monsoon,Willams,3,1,0,0,2,2442,0.3,684,30.4,No,2017,7,0.2800982800982801
OD9377,2017-07-07,7,Monsoon,Jonas,18,1,0,4,11,1546,0.3,247,30.4,No,2017,7,0.15976714100905562
OD9378,2018-06-22,22,Summer,Sudha,15,1,0,2,15,564,0.1,62,28.3,No,2018,6,0.1099290780141844
OD9379,2017-04-08,8,Winter,Peer,21,1,0,4,12,1536,0.2,691,31.4,No,2017,4,0.4498697916666667
OD9380,2017-12-08,8,Winter,Vinne,3,1,0,0,2,1362,0.2,136,30.1,No,2017,12,0.09985315712187959
OD9381,2017-11-10,10,Post-Monsoon,Arvind,14,1,0,5,14,2121,0.2,318,30.6,No,2017,11,0.14992927864214992
OD9382,2015-04-23,23,Winter,Arvind,19,1,0,5,22,866,0.2,303,28.3,No,2015,4,0.34988452655889146
OD9383,2017-01-31,31,Winter,Mathew,3,3,0,3,20,1706,0.3,751,28.3,No,2017,1,0.44021101992966
OD9384,2018-11-24,24,Post-Monsoon,Sharon,15,3,0,2,9,2210,0.1,575,27.7,Yes,2018,11,0.26018099547511314
OD9385,2017-08-04,4,Monsoon,Ridhesh,12,3,0,4,19,2305,0.3,945,28.3,No,2017,8,0.40997830802603036
OD9386,2017-05-23,23,Summer,Ridhesh,0,3,0,3,7,2285,0.2,983,28.3,No,2017,5,0.4301969365426696
OD9387,2015-01-06,6,Winter,Akash,1,3,0,6,16,1495,0.2,194,28.3,No,2015,1,0.12976588628762542
OD9388,2018-03-30,30,Winter,Amrish,14,3,0,4,19,766,0.2,138,28.3,Yes,2018,3,0.1801566579634465
OD9389,2018-09-24,24,Monsoon,Mathew,11,3,0,1,21,2079,0.3,873,28.3,No,2018,9,0.4199134199134199
OD9390,2017-03-13,13,Winter,Sabeela,20,3,0,5,8,1576,0.3,504,28.3,Yes,2017,3,0.3197969543147208
OD9391,2018-06-11,11,Summer,Verma,9,3,0,1,13,1562,0.2,266,28.1,No,2018,6,0.1702944942381562
OD9392,2018-11-04,4,Post-Monsoon,Jonas,3,3,0,5,14,1907,0.3,572,30.8,No,2018,11,0.2999475616151023
OD9393,2015-01-06,6,Winter,Sudha,17,3,0,5,14,1113,0.3,145,28.3,No,2015,1,0.1302785265049416
OD9394,2018-05-25,25,Summer,Hussain,4,3,0,2,4,1539,0.2,585,28.3,No,2018,5,0.38011695906432746
OD9395,2016-06-28,28,Summer,Ramesh,3,3,0,1,21,1537,0.3,307,28.1,No,2016,6,0.19973975276512687
OD9396,2015-01-06,6,Winter,Hussain,1,3,0,4,19,2201,0.2,352,28.3,No,2015,1,0.1599273057701045
OD9397,2018-05-27,27,Summer,Hussain,15,3,0,3,20,2014,0.3,725,28.3,No,2018,5,0.3599801390268123
OD9398,2017-12-20,20,Winter,Sundar,4,3,0,3,7,2413,0.3,386,28.3,No,2017,12,0.159966846249482
OD9399,2015-09-10,10,Monsoon,Vidya,5,3,0,6,5,699,0.2,84,29.2,No,2015,9,0.12017167381974249
OD9400,2018-03-26,26,Winter,Akash,23,3,0,2,9,1920,0.1,538,28.3,No,2018,3,0.28020833333333334
OD9401,2017-08-04,4,Monsoon,Surya,2,3,0,4,11,1036,0.1,145,28.3,No,2017,8,0.13996138996138996
OD9402,2017-05-25,25,Summer,Vince,18,3,0,2,15,1358,0.2,394,28.3,No,2017,5,0.29013254786450665
OD9403,2017-03-15,15,Winter,Mathew,10,3,0,5,8,816,0.2,343,28.3,No,2017,3,0.42034313725490197
OD9404,2015-01-26,26,Winter,Haseena,11,3,0,6,5,2431,0.1,122,28.3,No,2015,1,0.05018510900863842
OD9405,2017-08-04,4,Monsoon,Ravi,19,3,0,4,17,2381,0.2,381,28.3,No,2017,8,0.16001679966400673
OD9406,2018-09-24,24,Monsoon,Ravi,3,3,0,4,11,1558,0.2,218,28.3,No,2018,9,0.1399229781771502
OD9407,2017-05-15,15,Summer,Ravi,13,3,0,1,13,584,0.2,204,28.3,No,2017,5,0.3493150684931507
OD9408,2018-06-12,12,Summer,Verma,23,3,0,1,13,1165,0.3,443,27.2,No,2018,6,0.3802575107296137
OD9409,2018-08-17,17,Monsoon,Sabeela,7,3,0,5,14,717,0.3,143,31.4,Yes,2018,8,0.199442119944212
OD9410,2016-06-09,9,Summer,Vidya,20,3,0,5,8,2168,0.2,802,28.3,No,2016,6,0.3699261992619926
OD9411,2017-11-01,1,Post-Monsoon,Haseena,7,3,0,4,17,1249,0.2,137,28.3,No,2017,11,0.10968775020016013
OD9412,2017-08-08,8,Monsoon,Akash,15,3,0,4,17,2449,0.1,686,30.9,No,2017,8,0.2801143323805635
OD9413,2017-12-15,15,Winter,Vince,18,3,0,0,2,2451,0.4,662,28.3,No,2017,12,0.270093839249286
OD9414,2015-01-26,26,Winter,Vidya,6,3,0,4,11,1050,0.1,452,28.3,No,2015,1,0.43047619047619046
OD9415,2018-09-24,24,Monsoon,Vidya,14,3,0,5,14,1172,0.3,492,28.3,No,2018,9,0.4197952218430034
OD9416,2017-05-15,15,Summer,Sabeela,9,3,0,6,6,1160,0.3,81,28.3,No,2017,5,0.06982758620689655
OD9417,2017-03-13,13,Winter,Komal,14,3,0,6,5,1118,0.1,481,28.3,Yes,2017,3,0.43023255813953487
OD9418,2015-01-06,6,Winter,Vince,7,3,0,6,16,2157,0.2,259,28.3,No,2015,1,0.12007417709782105
OD9419,2017-04-08,8,Winter,Arvind,15,3,0,0,1,1957,0.2,587,31.4,No,2017,4,0.29994890137966274
OD9420,2017-09-14,14,Monsoon,Akash,11,3,0,5,14,1214,0.2,486,28.3,No,2017,9,0.400329489291598
OD9421,2017-03-11,11,Winter,Esther,18,3,0,2,10,979,0.3,88,25.5,No,2017,3,0.0898876404494382
OD9422,2018-09-19,19,Monsoon,Harish,19,3,0,6,5,1496,0.3,628,26.8,No,2018,9,0.4197860962566845
OD9423,2016-06-28,28,Summer,Hafiz,1,3,0,1,13,1391,0.2,570,28.1,No,2016,6,0.4097771387491014
OD9424,2018-09-24,24,Monsoon,Jonas,10,3,0,6,6,2439,0.1,585,28.3,No,2018,9,0.23985239852398524
OD9425,2016-07-24,24,Monsoon,Suresh,17,3,0,2,9,774,0.3,101,28.3,No,2016,7,0.13049095607235142
OD9426,2017-04-08,8,Winter,Akash,20,3,0,4,17,543,0.2,49,31.4,No,2017,4,0.09023941068139964
OD9427,2018-01-06,6,Winter,Sudha,18,3,0,2,15,1747,0.2,210,28.3,No,2018,1,0.12020606754436176
OD9428,2018-09-11,11,Monsoon,Kumar,11,3,0,2,15,889,0.3,267,28.3,No,2018,9,0.30033745781777277
OD9429,2017-05-15,15,Summer,Suresh,9,3,0,0,1,523,0.2,73,28.3,No,2017,5,0.13957934990439771
OD9430,2017-01-31,31,Winter,Esther,6,3,0,5,8,873,0.3,157,28.3,No,2017,1,0.17983963344788087
OD9431,2015-01-26,26,Winter,Anu,18,3,0,3,18,1991,0.3,697,28.3,No,2015,1,0.3500753390256153
OD9432,2016-07-24,24,Monsoon,Esther,5,3,0,6,6,1609,0.2,209,28.3,No,2016,7,0.12989434431323804
OD9433,2017-05-25,25,Summer,Jonas,20,3,0,2,4,2322,0.2,255,28.3,No,2017,5,0.10981912144702842
OD9434,2018-11-24,24,Post-Monsoon,Hafiz,3,3,0,3,7,1718,0.1,258,27.7,Yes,2018,11,0.15017462165308498
OD9435,2017-03-15,15,Winter,Peer,21,3,0,5,14,2166,0.1,888,28.3,No,2017,3,0.4099722991689751
OD9436,2015-08-12,12,Monsoon,Krithika,5,3,0,6,5,1665,0.1,483,26.2,No,2015,8,0.29009009009009007
OD9437,2018-04-23,23,Winter,Vinne,13,3,0,1,13,1818,0.3,564,28.3,No,2018,4,0.3102310231023102
OD9438,2017-11-25,25,Post-Monsoon,Harish,9,3,0,6,16,2361,0.3,638,28.3,No,2017,11,0.2702244811520542
OD9439,2016-09-22,22,Monsoon,Vince,5,3,0,4,19,829,0.2,66,30.3,Yes,2016,9,0.07961399276236429
OD9440,2018-12-28,28,Winter,Vidya,21,3,0,2,9,2006,0.2,241,28.3,No,2018,12,0.12013958125623131
OD9441,2017-11-24,24,Post-Monsoon,Anu,18,3,0,2,4,2052,0.2,185,28.3,Yes,2017,11,0.09015594541910331
OD9442,2018-04-07,7,Winter,Sundar,0,3,0,0,1,2004,0.2,521,31.7,No,2018,4,0.25998003992015967
OD9443,2016-09-22,22,Monsoon,Alan,18,3,0,5,8,756,0.4,61,30.3,Yes,2016,9,0.08068783068783068
